nombre_original,nombre_final,carpeta,pais,decada,ruta_relativa,ruta_absoluta
afiche_carteles_plebiscito_chile_1988_022.jpg,afiche_carteles_plebiscito_chile_1988_022.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_022.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_022.jpg
afiche_carteles_plebiscito_chile_1988_023.jpg,afiche_carteles_plebiscito_chile_1988_023.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_023.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_023.jpg
afiche_carteles_plebiscito_chile_1988_024.jpg,afiche_carteles_plebiscito_chile_1988_024.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_024.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_024.jpg
afiche_carteles_plebiscito_chile_1988_025.jpg,afiche_carteles_plebiscito_chile_1988_025.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_025.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_025.jpg
afiche_carteles_plebiscito_chile_1988_026.jpg,afiche_carteles_plebiscito_chile_1988_026.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_026.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_026.jpg
afiche_carteles_plebiscito_chile_1988_027.jpg,afiche_carteles_plebiscito_chile_1988_027.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_027.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_027.jpg
afiche_carteles_plebiscito_chile_1988_028.jpg,afiche_carteles_plebiscito_chile_1988_028.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_028.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_028.jpg
afiche_carteles_plebiscito_chile_1988_029.jpg,afiche_carteles_plebiscito_chile_1988_029.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_029.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_029.jpg
afiche_carteles_plebiscito_chile_1988_030.jpg,afiche_carteles_plebiscito_chile_1988_030.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_030.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_030.jpg
afiche_carteles_plebiscito_chile_1988_031.jpg,afiche_carteles_plebiscito_chile_1988_031.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_031.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_031.jpg
afiche_carteles_plebiscito_chile_1988_032.jpg,afiche_carteles_plebiscito_chile_1988_032.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_032.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_032.jpg
afiche_carteles_plebiscito_chile_1988_033.jpg,afiche_carteles_plebiscito_chile_1988_033.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_033.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_033.jpg
afiche_carteles_plebiscito_chile_1988_034.jpg,afiche_carteles_plebiscito_chile_1988_034.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_034.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_034.jpg
afiche_carteles_plebiscito_chile_1988_035.jpg,afiche_carteles_plebiscito_chile_1988_035.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_035.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_035.jpg
afiche_carteles_plebiscito_chile_1988_036.jpg,afiche_carteles_plebiscito_chile_1988_036.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_036.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_036.jpg
afiche_carteles_plebiscito_chile_1988_037.jpg,afiche_carteles_plebiscito_chile_1988_037.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_037.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_037.jpg
afiche_carteles_plebiscito_chile_1988_038.jpg,afiche_carteles_plebiscito_chile_1988_038.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_038.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_038.jpg
afiche_carteles_plebiscito_chile_1988_039.jpg,afiche_carteles_plebiscito_chile_1988_039.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_039.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_039.jpg
afiche_carteles_plebiscito_chile_1988_040.jpg,afiche_carteles_plebiscito_chile_1988_040.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_040.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_040.jpg
afiche_carteles_plebiscito_chile_1988_041.jpg,afiche_carteles_plebiscito_chile_1988_041.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_041.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_041.jpg
afiche_carteles_plebiscito_chile_1988_042.jpg,afiche_carteles_plebiscito_chile_1988_042.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_042.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_042.jpg
afiche_carteles_plebiscito_chile_1988_043.jpg,afiche_carteles_plebiscito_chile_1988_043.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_043.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_043.jpg
afiche_carteles_plebiscito_chile_1988_044.jpg,afiche_carteles_plebiscito_chile_1988_044.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_044.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_044.jpg
afiche_carteles_plebiscito_chile_1988_045.jpg,afiche_carteles_plebiscito_chile_1988_045.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_045.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_045.jpg
afiche_carteles_plebiscito_chile_1988_046.jpg,afiche_carteles_plebiscito_chile_1988_046.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_046.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_046.jpg
afiche_carteles_plebiscito_chile_1988_047.jpg,afiche_carteles_plebiscito_chile_1988_047.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_047.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_047.jpg
afiche_carteles_plebiscito_chile_1988_048.jpg,afiche_carteles_plebiscito_chile_1988_048.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_048.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_048.jpg
afiche_carteles_plebiscito_chile_1988_049.jpg,afiche_carteles_plebiscito_chile_1988_049.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_049.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_049.jpg
afiche_carteles_plebiscito_chile_1988_050.jpg,afiche_carteles_plebiscito_chile_1988_050.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_050.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_050.jpg
afiche_carteles_plebiscito_chile_1988_051.jpg,afiche_carteles_plebiscito_chile_1988_051.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_051.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_051.jpg
afiche_carteles_plebiscito_chile_1988_052.jpg,afiche_carteles_plebiscito_chile_1988_052.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_052.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_052.jpg
afiche_carteles_plebiscito_chile_1988_053.jpg,afiche_carteles_plebiscito_chile_1988_053.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_053.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_053.jpg
afiche_carteles_plebiscito_chile_1988_054.jpg,afiche_carteles_plebiscito_chile_1988_054.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_054.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_054.jpg
afiche_carteles_plebiscito_chile_1988_055.jpg,afiche_carteles_plebiscito_chile_1988_055.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_055.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_055.jpg
afiche_carteles_plebiscito_chile_1988_056.jpg,afiche_carteles_plebiscito_chile_1988_056.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_056.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_056.jpg
afiche_carteles_plebiscito_chile_1988_057.jpg,afiche_carteles_plebiscito_chile_1988_057.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_057.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_057.jpg
afiche_carteles_plebiscito_chile_1988_058.jpg,afiche_carteles_plebiscito_chile_1988_058.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_058.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_058.jpg
afiche_carteles_plebiscito_chile_1988_059.jpg,afiche_carteles_plebiscito_chile_1988_059.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_059.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_059.jpg
afiche_carteles_plebiscito_chile_1988_060.jpg,afiche_carteles_plebiscito_chile_1988_060.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_060.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_060.jpg
afiche_carteles_plebiscito_chile_1988_061.jpg,afiche_carteles_plebiscito_chile_1988_061.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_061.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_061.jpg
afiche_carteles_plebiscito_chile_1988_062.jpg,afiche_carteles_plebiscito_chile_1988_062.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_062.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_062.jpg
afiche_carteles_plebiscito_chile_1988_063.jpg,afiche_carteles_plebiscito_chile_1988_063.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_063.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_063.jpg
afiche_carteles_plebiscito_chile_1988_064.jpg,afiche_carteles_plebiscito_chile_1988_064.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_064.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_064.jpg
afiche_carteles_plebiscito_chile_1988_065.jpg,afiche_carteles_plebiscito_chile_1988_065.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_065.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_065.jpg
afiche_carteles_plebiscito_chile_1988_066.jpg,afiche_carteles_plebiscito_chile_1988_066.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_066.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_066.jpg
afiche_carteles_plebiscito_chile_1988_067.jpg,afiche_carteles_plebiscito_chile_1988_067.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_067.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_067.jpg
afiche_carteles_plebiscito_chile_1988_068.jpg,afiche_carteles_plebiscito_chile_1988_068.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_068.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_068.jpg
afiche_carteles_plebiscito_chile_1988_069.jpg,afiche_carteles_plebiscito_chile_1988_069.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_069.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_069.jpg
afiche_carteles_plebiscito_chile_1988_070.jpg,afiche_carteles_plebiscito_chile_1988_070.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_070.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_070.jpg
afiche_carteles_plebiscito_chile_1988_071.jpg,afiche_carteles_plebiscito_chile_1988_071.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_071.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_071.jpg
afiche_carteles_plebiscito_chile_1988_072.jpg,afiche_carteles_plebiscito_chile_1988_072.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_072.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_072.jpg
afiche_carteles_plebiscito_chile_1988_073.jpg,afiche_carteles_plebiscito_chile_1988_073.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_073.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_073.jpg
afiche_carteles_plebiscito_chile_1988_074.jpg,afiche_carteles_plebiscito_chile_1988_074.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_074.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_074.jpg
afiche_carteles_plebiscito_chile_1988_075.jpg,afiche_carteles_plebiscito_chile_1988_075.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_075.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_075.jpg
afiche_carteles_plebiscito_chile_1988_076.jpg,afiche_carteles_plebiscito_chile_1988_076.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_076.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_076.jpg
afiche_carteles_plebiscito_chile_1988_077.jpg,afiche_carteles_plebiscito_chile_1988_077.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_077.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_077.jpg
afiche_carteles_plebiscito_chile_1988_078.jpg,afiche_carteles_plebiscito_chile_1988_078.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_078.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_078.jpg
afiche_carteles_plebiscito_chile_1988_079.jpg,afiche_carteles_plebiscito_chile_1988_079.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_079.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_079.jpg
afiche_carteles_plebiscito_chile_1988_080.jpg,afiche_carteles_plebiscito_chile_1988_080.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_080.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_080.jpg
afiche_carteles_plebiscito_chile_1988_081.jpg,afiche_carteles_plebiscito_chile_1988_081.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_081.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_081.jpg
afiche_carteles_plebiscito_chile_1988_082.jpg,afiche_carteles_plebiscito_chile_1988_082.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_082.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_082.jpg
afiche_carteles_plebiscito_chile_1988_083.jpg,afiche_carteles_plebiscito_chile_1988_083.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_083.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_083.jpg
afiche_carteles_plebiscito_chile_1988_084.jpg,afiche_carteles_plebiscito_chile_1988_084.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_084.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_084.jpg
afiche_carteles_plebiscito_chile_1988_085.jpg,afiche_carteles_plebiscito_chile_1988_085.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_085.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_085.jpg
afiche_carteles_plebiscito_chile_1988_086.jpg,afiche_carteles_plebiscito_chile_1988_086.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_086.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_086.jpg
afiche_carteles_plebiscito_chile_1988_087.jpg,afiche_carteles_plebiscito_chile_1988_087.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_087.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_087.jpg
afiche_carteles_plebiscito_chile_1988_088.jpg,afiche_carteles_plebiscito_chile_1988_088.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_088.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_088.jpg
afiche_carteles_plebiscito_chile_1988_089.jpg,afiche_carteles_plebiscito_chile_1988_089.jpg,carteles_plebiscito_chile_1988,Chile,1980s,../poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_089.jpg,/Users/matpoto/github/matbutom/typo-grafica-propagandistica/poster_dataset/carteles_plebiscito_chile_1988/afiche_carteles_plebiscito_chile_1988_089.jpg
